id	dir_name	name	kingdom	phylum	genus	tax2	num_L	num_M	num_S	num_M_zero	num_M_fs	num_M_plus	num_M_minus	num_chlH	num_chlD	num_chlI	num_bchH	num_bchD	num_bchI	num_cobN	num_cobT	num_cobS	num_chlD_fs	num_bchD_fs	num_cobT_fs
224	Chlorobium_chlorochromatii_CaD3	Chlorobium chlorochromatii CaD3	Bacteria	Chlorobi	Chlorobium	Chlorobia	2	1	1	1	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0
772	Chlorobium_ferrooxidans_DSM_13031	Chlorobium ferrooxidans DSM 13031	Bacteria	Chlorobi	Chlorobium	Chlorobia	3	1	1	1	0	0	0	3	1	1	0	0	0	0	0	0	0	0	0
397	Chlorobium_limicola_DSM_245	Chlorobium limicola DSM 245	Bacteria	Chlorobi	Chlorobium	Chlorobia	4	2	2	2	0	0	0	2	2	2	0	0	0	2	0	0	0	0	0
401	Chlorobium_phaeobacteroides_BS1	Chlorobium phaeobacteroides BS1	Bacteria	Chlorobi	Chlorobium	Chlorobia	3	1	1	1	0	0	0	3	1	1	0	0	0	0	0	0	0	0	0
296	Chlorobium_phaeobacteroides_DSM_266	Chlorobium phaeobacteroides DSM 266	Bacteria	Chlorobi	Chlorobium	Chlorobia	2	1	1	1	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0
314	Chlorobium_phaeovibrioides_DSM_265	Chlorobium phaeovibrioides DSM 265	Bacteria	Chlorobi	Chlorobium	Chlorobia	3	1	1	1	0	0	0	3	1	1	0	0	0	0	0	0	0	0	0
425	Chloroflexus_aggregans_DSM_9485	Chloroflexus aggregans DSM 9485	Bacteria	Chloroflexi	Chloroflexus	Chloroflexia	4	2	2	2	0	0	0	3	2	2	0	0	0	1	0	0	0	0	0
368	Chloroflexus_aurantiacus_J_10_fl	Chloroflexus aurantiacus J-10-fl	Bacteria	Chloroflexi	Chloroflexus	Chloroflexia	4	2	2	2	0	0	0	3	2	2	0	0	0	1	0	0	0	0	0
4127	Chloroflexus_islandicus	Chloroflexus islandicus	Bacteria	Chloroflexi	Chloroflexus	Chloroflexia	4	2	2	2	0	0	0	3	2	2	0	0	0	1	0	0	0	0	0
1492	Chlorogloeopsis_fritschii_PCC_6912	Chlorogloeopsis fritschii PCC 6912	Bacteria	Cyanobacteria	Chlorogloeopsis	Nostocales	3	1	1	1	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0
400	Chloroherpeton_thalassium_ATCC_35110	Chloroherpeton thalassium ATCC 35110	Bacteria	Chlorobi	Chloroherpeton	Chlorobia	5	2	2	2	0	0	0	3	2	2	0	0	0	2	0	0	0	0	0
4167	Chromobacterium_subtsugae	Chromobacterium subtsugae	Bacteria	Proteobacteria	Chromobacterium	Betaproteobacteria	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
119	Chromobacterium_violaceum_ATCC_12472	Chromobacterium violaceum ATCC 12472	Bacteria	Proteobacteria	Chromobacterium	Betaproteobacteria	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
1489	Chroococcidiopsis_thermalis_PCC_7203	Chroococcidiopsis thermalis PCC 7203	Bacteria	Cyanobacteria	Chroococcidiopsis	Chroococcidiopsidales	3	1	1	1	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0
4365	Chroogloeocystis_siderophila_5_2_s_c_1	Chroogloeocystis siderophila 5.2 s.c.1	Bacteria	Cyanobacteria	Chroogloeocystis	Oscillatoriophycideae	3	1	1	1	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0
811	Citromicrobium_bathyomarinum_JL354	Citromicrobium bathyomarinum JL354	Bacteria	Proteobacteria	Citromicrobium	Alphaproteobacteria	1	2	2	2	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0
2707	Clostridium_algidicarnis	Clostridium algidicarnis	Bacteria	Firmicutes	Clostridium	Clostridia	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
5417	Clostridium_collagenovorans_DSM_3089	Clostridium collagenovorans DSM 3089	Bacteria	Firmicutes	Clostridium	Clostridia	1	1	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0
2523	Clostridium_ihumii_AP5	Clostridium ihumii AP5	Bacteria	Firmicutes	Clostridium	Clostridia	2	1	2	1	0	0	0	1	1	1	0	0	0	1	0	1	0	0	0
2609	Clostridium_tetanomorphum_DSM_665	Clostridium tetanomorphum DSM 665	Bacteria	Firmicutes	Clostridium	Clostridia	1	1	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0
680	Coleofasciculus_chthonoplastes_PCC_7420	Coleofasciculus chthonoplastes PCC 7420	Bacteria	Cyanobacteria	Coleofasciculus	Oscillatoriophycideae	2	1	1	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0
3172	Comamonas_aquatica	Comamonas aquatica	Bacteria	Proteobacteria	Comamonas	Betaproteobacteria	1	1	0	0	1	0	1	0	1	0	0	0	0	1	0	0	1	0	0
2181	Comamonas_composti_DSM_21721	Comamonas composti DSM 21721	Bacteria	Proteobacteria	Comamonas	Betaproteobacteria	1	1	0	0	1	0	1	0	1	0	0	0	0	1	0	0	1	0	0
4648	Comamonas_serinivorans	Comamonas serinivorans	Bacteria	Proteobacteria	Comamonas	Betaproteobacteria	1	1	0	0	1	0	1	0	1	0	0	0	0	1	0	0	1	0	0
3842	Comamonas_terrae	Comamonas terrae	Bacteria	Proteobacteria	Comamonas	Betaproteobacteria	1	2	1	1	1	0	1	0	1	0	0	0	0	1	1	1	1	0	0
3818	Comamonas_terrigena_NBRC_13299	Comamonas terrigena NBRC 13299	Bacteria	Proteobacteria	Comamonas	Betaproteobacteria	1	1	0	0	1	0	1	0	1	0	0	0	0	1	0	0	1	0	0
2844	Comamonas_testosteroni_TK102	Comamonas testosteroni TK102	Bacteria	Proteobacteria	Comamonas	Betaproteobacteria	1	2	1	1	1	0	1	0	1	0	0	0	0	1	1	1	1	0	0
2052	Conexibacter_woesei_Iso977N	Conexibacter woesei Iso977N	Bacteria	Actinobacteria	Conexibacter	Thermoleophilia	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
647	Congregibacter_litoralis_KT71	Congregibacter litoralis KT71	Bacteria	Proteobacteria	Congregibacter	Gammaproteobacteria	1	2	1	2	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0
4405	Corynebacterium_aquilae_DSM_44791	Corynebacterium aquilae DSM 44791	Bacteria	Actinobacteria	Corynebacterium	Corynebacteriales	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0
2495	Corynebacterium_argentoratense_DSM_44202	Corynebacterium argentoratense DSM 44202	Bacteria	Actinobacteria	Corynebacterium	Corynebacteriales	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0
2813	Corynebacterium_atypicum	Corynebacterium atypicum	Bacteria	Actinobacteria	Corynebacterium	Corynebacteriales	1	1	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0
1618	Corynebacterium_callunae_DSM_20147	Corynebacterium callunae DSM 20147	Bacteria	Actinobacteria	Corynebacterium	Corynebacteriales	0	2	0	1	1	1	0	0	2	0	0	0	0	0	0	0	1	0	0
1676	Corynebacterium_ciconiae_DSM_44920	Corynebacterium ciconiae DSM 44920	Bacteria	Actinobacteria	Corynebacterium	Corynebacteriales	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0
4105	Corynebacterium_crudilactis	Corynebacterium crudilactis	Bacteria	Actinobacteria	Corynebacterium	Corynebacteriales	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0
3475	Corynebacterium_deserti_GIMN1_010	Corynebacterium deserti GIMN1.010	Bacteria	Actinobacteria	Corynebacterium	Corynebacteriales	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0
3735	Corynebacterium_diphtheriae	Corynebacterium diphtheriae	Bacteria	Actinobacteria	Corynebacterium	Corynebacteriales	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0
1508	Corynebacterium_durum_F0235	Corynebacterium durum F0235	Bacteria	Actinobacteria	Corynebacterium	Corynebacteriales	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0
197	Corynebacterium_efficiens_YS_314	Corynebacterium efficiens YS-314	Bacteria	Actinobacteria	Corynebacterium	Corynebacteriales	0	2	0	1	1	1	0	0	2	0	0	0	0	0	0	0	1	0	0
3333	Corynebacterium_epidermidicanis	Corynebacterium epidermidicanis	Bacteria	Actinobacteria	Corynebacterium	Corynebacteriales	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0
2139	Corynebacterium_freiburgense_DSM_45254	Corynebacterium freiburgense DSM 45254	Bacteria	Actinobacteria	Corynebacterium	Corynebacteriales	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0
2962	Corynebacterium_freneyi_DNF00450	Corynebacterium freneyi DNF00450	Bacteria	Actinobacteria	Corynebacterium	Corynebacteriales	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0
5640	Corynebacterium_glucuronolyticum	Corynebacterium glucuronolyticum	Bacteria	Actinobacteria	Corynebacterium	Corynebacteriales	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0
198	Corynebacterium_glutamicum_ATCC_13032	Corynebacterium glutamicum ATCC 13032	Bacteria	Actinobacteria	Corynebacterium	Corynebacteriales	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0
2603	Corynebacterium_glyciniphilum_AJ_3170	Corynebacterium glyciniphilum AJ 3170	Bacteria	Actinobacteria	Corynebacterium	Corynebacteriales	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0
3406	Corynebacterium_halotolerans	Corynebacterium halotolerans	Bacteria	Actinobacteria	Corynebacterium	Corynebacteriales	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0
4684	Corynebacterium_jeikeium	Corynebacterium jeikeium	Bacteria	Actinobacteria	Corynebacterium	Corynebacteriales	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0
3295	Corynebacterium_kutscheri	Corynebacterium kutscheri	Bacteria	Actinobacteria	Corynebacterium	Corynebacteriales	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0
3470	Corynebacterium_lactis_RW2_5	Corynebacterium lactis RW2-5	Bacteria	Actinobacteria	Corynebacterium	Corynebacteriales	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0
808	Corynebacterium_matruchotii_ATCC_14266	Corynebacterium matruchotii ATCC 14266	Bacteria	Actinobacteria	Corynebacterium	Corynebacteriales	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0
3332	Corynebacterium_mustelae	Corynebacterium mustelae	Bacteria	Actinobacteria	Corynebacterium	Corynebacteriales	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0
615	Corynebacterium_pseudotuberculosis_C231	Corynebacterium pseudotuberculosis C231	Bacteria	Actinobacteria	Corynebacterium	Corynebacteriales	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0
1904	Corynebacterium_pyruviciproducens_ATCC_BAA_1742	Corynebacterium pyruviciproducens ATCC BAA-1742	Bacteria	Actinobacteria	Corynebacterium	Corynebacteriales	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0
4408	Corynebacterium_sphenisci_DSM_44792	Corynebacterium sphenisci DSM 44792	Bacteria	Actinobacteria	Corynebacterium	Corynebacteriales	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0
2123	Corynebacterium_sputi_DSM_45148	Corynebacterium sputi DSM 45148	Bacteria	Actinobacteria	Corynebacterium	Corynebacteriales	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0
2773	Corynebacterium_variabile	Corynebacterium variabile	Bacteria	Actinobacteria	Corynebacterium	Corynebacteriales	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
2459	Corynebacterium_vitaeruminis_DSM_20294	Corynebacterium vitaeruminis DSM 20294	Bacteria	Actinobacteria	Corynebacterium	Corynebacteriales	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0
3876	Corynebacterium_xerosis_NBRC_16721	Corynebacterium xerosis NBRC 16721	Bacteria	Actinobacteria	Corynebacterium	Corynebacteriales	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0
1496	Crinalium_epipsammum_PCC_9333	Crinalium epipsammum PCC 9333	Bacteria	Cyanobacteria	Crinalium	Oscillatoriophycideae	3	1	1	1	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0
769	Crocosphaera_watsonii_WH_8501	Crocosphaera watsonii WH 8501	Bacteria	Cyanobacteria	Crocosphaera	Oscillatoriophycideae	3	1	1	1	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0
2490	Cryptosporangium_arvum_DSM_44712	Cryptosporangium arvum DSM 44712	Bacteria	Actinobacteria	Cryptosporangium	Frankiales	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
5478	Cryptosporangium_aurantiacum	Cryptosporangium aurantiacum	Bacteria	Actinobacteria	Cryptosporangium	Frankiales	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
3149	Cupriavidus_basilensis	Cupriavidus basilensis	Bacteria	Proteobacteria	Cupriavidus	Betaproteobacteria	3	2	1	1	1	0	1	0	1	0	0	0	0	3	1	1	1	0	0
3283	Cupriavidus_pauculus	Cupriavidus pauculus	Bacteria	Proteobacteria	Cupriavidus	Betaproteobacteria	1	1	0	0	1	0	1	0	1	0	0	0	0	1	0	0	1	0	0
1500	Cyanobacterium_aponinum_PCC_10605	Cyanobacterium aponinum PCC 10605	Bacteria	Cyanobacteria	Cyanobacterium	Oscillatoriophycideae	3	1	1	1	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0
1486	Cyanobium_gracile_PCC_6307	Cyanobium gracile PCC 6307	Bacteria	Cyanobacteria	Cyanobium	Synechococcales	2	1	1	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0
4163	Cylindrospermopsis_raciborskii_CS_505	Cylindrospermopsis raciborskii CS-505	Bacteria	Cyanobacteria	Cylindrospermopsis	Nostocales	3	1	1	1	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0
1497	Cylindrospermum_stagnale_PCC_7417	Cylindrospermum stagnale PCC 7417	Bacteria	Cyanobacteria	Cylindrospermum	Nostocales	3	1	1	1	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0
1499	Dactylococcopsis_salina_PCC_8305	Dactylococcopsis salina PCC 8305	Bacteria	Cyanobacteria	Dactylococcopsis	Synechococcales	2	1	1	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0
2748	Dactylosporangium_aurantiacum	Dactylosporangium aurantiacum	Bacteria	Actinobacteria	Dactylosporangium	Micromonosporales	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
2439	Deferrisoma_camini_S3R1	Deferrisoma camini S3R1	Bacteria	Proteobacteria	Deferrisoma	Deltaproteobacteria	1	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	0	0
404	Deinococcus_deserti_VCD115	Deinococcus deserti VCD115	Bacteria	Deinococcus-Thermus	Deinococcus	Deinococci	1	2	0	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
2209	Deinococcus_ficus_DSM_19119	Deinococcus ficus DSM 19119	Bacteria	Deinococcus-Thermus	Deinococcus	Deinococci	1	2	0	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
948	Deinococcus_geothermalis_DSM_11300	Deinococcus geothermalis DSM 11300	Bacteria	Deinococcus-Thermus	Deinococcus	Deinococci	1	2	0	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
1216	Deinococcus_gobiensis_I_0	Deinococcus gobiensis I-0	Bacteria	Deinococcus-Thermus	Deinococcus	Deinococci	0	2	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
5641	Deinococcus_hopiensis_KR_140	Deinococcus hopiensis KR-140	Bacteria	Deinococcus-Thermus	Deinococcus	Deinococci	1	2	1	2	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0
877	Deinococcus_maricopensis_DSM_21211	Deinococcus maricopensis DSM 21211	Bacteria	Deinococcus-Thermus	Deinococcus	Deinococci	1	2	0	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
1503	Deinococcus_peraridilitoris_DSM_19664	Deinococcus peraridilitoris DSM 19664	Bacteria	Deinococcus-Thermus	Deinococcus	Deinococci	1	2	0	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
2504	Deinococcus_phoenicis	Deinococcus phoenicis	Bacteria	Deinococcus-Thermus	Deinococcus	Deinococci	1	2	0	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
86	Delftia_acidovorans_SPH_1	Delftia acidovorans SPH-1	Bacteria	Proteobacteria	Delftia	Betaproteobacteria	1	2	1	1	1	0	1	0	1	0	0	0	0	1	1	1	1	0	0
2797	Dermacoccus_nishinomiyaensis	Dermacoccus nishinomiyaensis	Bacteria	Actinobacteria	Dermacoccus	Micrococcales	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
2183	Dermatophilus_congolensis_DSM_44180_NBRC_105199	Dermatophilus congolensis DSM 44180 = NBRC 105199	Bacteria	Actinobacteria	Dermatophilus	Micrococcales	1	1	2	1	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0
5644	Desulfacinum_hydrothermale_DSM_13146	Desulfacinum hydrothermale DSM 13146	Bacteria	Proteobacteria	Desulfacinum	Deltaproteobacteria	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
5381	Desulfacinum_infernum_DSM_9756	Desulfacinum infernum DSM 9756	Bacteria	Proteobacteria	Desulfacinum	Deltaproteobacteria	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
611	Desulfarculus_baarsii_DSM_2075	Desulfarculus baarsii DSM 2075	Bacteria	Proteobacteria	Desulfarculus	Deltaproteobacteria	3	2	2	2	0	0	0	1	2	2	0	0	0	2	0	0	0	0	0
2184	Desulfatibacillum_aliphaticivorans_DSM_15576	Desulfatibacillum aliphaticivorans DSM 15576	Bacteria	Proteobacteria	Desulfatibacillum	Deltaproteobacteria	3	2	1	2	0	0	0	0	2	1	1	0	0	2	0	0	0	0	0
1973	Desulfatiglans_anilini_DSM_4660	Desulfatiglans anilini DSM 4660	Bacteria	Proteobacteria	Desulfatiglans	Deltaproteobacteria	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0
926	Desulfobacca_acetoxidans_DSM_11109	Desulfobacca acetoxidans DSM 11109	Bacteria	Proteobacteria	Desulfobacca	Deltaproteobacteria	3	2	1	1	1	0	1	0	2	1	2	0	0	1	0	0	1	0	0
5649	Desulfobacterium_vacuolatum_DSM_3385	Desulfobacterium vacuolatum DSM 3385	Bacteria	Proteobacteria	Desulfobacterium	Deltaproteobacteria	4	2	3	2	0	0	0	0	2	2	1	0	0	3	0	1	0	0	0
1408	Desulfobacula_toluolica_Tol2	Desulfobacula toluolica Tol2	Bacteria	Proteobacteria	Desulfobacula	Deltaproteobacteria	4	1	1	1	0	0	0	0	1	1	3	0	0	1	0	0	0	0	0
2579	Desulfobulbus_elongatus_DSM_2908	Desulfobulbus elongatus DSM 2908	Bacteria	Proteobacteria	Desulfobulbus	Deltaproteobacteria	3	1	1	1	0	0	0	1	1	1	0	0	0	2	0	0	0	0	0
2186	Desulfobulbus_japonicus_DSM_18378	Desulfobulbus japonicus DSM 18378	Bacteria	Proteobacteria	Desulfobulbus	Deltaproteobacteria	3	1	1	1	0	0	0	0	1	1	1	0	0	2	0	0	0	0	0
879	Desulfobulbus_propionicus_DSM_2032	Desulfobulbus propionicus DSM 2032	Bacteria	Proteobacteria	Desulfobulbus	Deltaproteobacteria	3	1	1	1	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0
3414	Desulfocarbo_indianensis	Desulfocarbo indianensis	Bacteria	Proteobacteria	Desulfocarbo	Deltaproteobacteria	2	2	2	2	0	0	0	0	2	2	0	0	0	2	0	0	0	0	0
5418	Desulfofustis_glycolicus_DSM_9705	Desulfofustis glycolicus DSM 9705	Bacteria	Proteobacteria	Desulfofustis	Deltaproteobacteria	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0
1272	Desulfomonile_tiedjei_DSM_6799	Desulfomonile tiedjei DSM 6799	Bacteria	Proteobacteria	Desulfomonile	Deltaproteobacteria	2	2	2	2	0	0	0	1	2	2	1	0	0	0	0	0	0	0	0
1924	Desulfospira_joergensenii_DSM_10085	Desulfospira joergensenii DSM 10085	Bacteria	Proteobacteria	Desulfospira	Deltaproteobacteria	2	1	0	0	1	0	1	0	1	0	2	0	0	0	0	0	1	0	0
5223	Desulfotomaculum_arcticum	Desulfotomaculum arcticum	Bacteria	Firmicutes	Desulfotomaculum	Clostridia	1	2	1	2	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0
1115	Desulfotomaculum_gibsoniae_DSM_7213	Desulfotomaculum gibsoniae DSM 7213	Bacteria	Firmicutes	Desulfotomaculum	Clostridia	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0
2632	Desulfotomaculum_thermocisternum_DSM_10259	Desulfotomaculum thermocisternum DSM 10259	Bacteria	Firmicutes	Desulfotomaculum	Clostridia	2	1	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0
5439	Desulfotomaculum_thermosubterraneum_DSM_16057	Desulfotomaculum thermosubterraneum DSM 16057	Bacteria	Firmicutes	Desulfotomaculum	Clostridia	2	1	1	1	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0
3547	Desulfovibrio_brasiliensis_JCM_12178	Desulfovibrio brasiliensis JCM 12178	Bacteria	Proteobacteria	Desulfovibrio	Deltaproteobacteria	0	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
3894	Desulfovibrio_fairfieldensis	Desulfovibrio fairfieldensis	Bacteria	Proteobacteria	Desulfovibrio	Deltaproteobacteria	2	2	2	2	0	0	0	0	2	2	0	0	0	2	0	0	0	0	0
5704	Desulfovibrio_mexicanus	Desulfovibrio mexicanus	Bacteria	Proteobacteria	Desulfovibrio	Deltaproteobacteria	1	1	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0
2161	Desulfovirgula_thermocuniculi_DSM_16036	Desulfovirgula thermocuniculi DSM 16036	Bacteria	Firmicutes	Desulfovirgula	Clostridia	2	1	1	1	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0
5164	Desulfuromonas_acetexigens	Desulfuromonas acetexigens	Bacteria	Proteobacteria	Desulfuromonas	Deltaproteobacteria	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0
3162	Dethiosulfatarculus_sandiegensis	Dethiosulfatarculus sandiegensis	Bacteria	Proteobacteria	Dethiosulfatarculus	Deltaproteobacteria	4	2	2	2	0	0	0	0	2	2	0	0	0	4	0	0	0	0	0
722	Dialister_invisus_DSM_15470	Dialister invisus DSM 15470	Bacteria	Firmicutes	Dialister	Negativicutes	1	1	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0
1165	Dialister_succinatiphilus_YIT_11850	Dialister succinatiphilus YIT 11850	Bacteria	Firmicutes	Dialister	Negativicutes	2	1	1	1	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0
1084	Dietzia_alimentaria_72	Dietzia alimentaria 72	Bacteria	Actinobacteria	Dietzia	Corynebacteriales	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
4066	Dietzia_maris	Dietzia maris	Bacteria	Actinobacteria	Dietzia	Corynebacteriales	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
4148	Dietzia_timorensis	Dietzia timorensis	Bacteria	Actinobacteria	Dietzia	Corynebacteriales	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
356	Dinoroseobacter_shibae_DFL_12_DSM_16493	Dinoroseobacter shibae DFL 12 = DSM 16493	Bacteria	Proteobacteria	Dinoroseobacter	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
5479	Duganella_sacchari	Duganella sacchari	Bacteria	Proteobacteria	Duganella	Betaproteobacteria	2	1	0	0	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0
1850	Duganella_zoogloeoides_ATCC_25935	Duganella zoogloeoides ATCC 25935	Bacteria	Proteobacteria	Duganella	Betaproteobacteria	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
2679	Dyadobacter_crusticola_DSM_16708	Dyadobacter crusticola DSM 16708	Bacteria	Bacteroidetes	Dyadobacter	Cytophagia	2	1	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0
446	Dyadobacter_fermentans_DSM_18053	Dyadobacter fermentans DSM 18053	Bacteria	Bacteroidetes	Dyadobacter	Cytophagia	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
5068	Dyadobacter_koreensis	Dyadobacter koreensis	Bacteria	Bacteroidetes	Dyadobacter	Cytophagia	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
2468	Dyadobacter_tibetensis_Y620_1	Dyadobacter tibetensis Y620-1	Bacteria	Bacteroidetes	Dyadobacter	Cytophagia	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
5515	Ectothiorhodosinus_mongolicus	Ectothiorhodosinus mongolicus	Bacteria	Proteobacteria	Ectothiorhodosinus	Gammaproteobacteria	1	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
2607	Ectothiorhodospira_haloalkaliphila_ATCC_51935	Ectothiorhodospira haloalkaliphila ATCC 51935	Bacteria	Proteobacteria	Ectothiorhodospira	Gammaproteobacteria	2	2	1	1	1	0	1	0	1	0	1	1	1	1	0	0	1	0	0
5134	Ectothiorhodospira_magna	Ectothiorhodospira magna	Bacteria	Proteobacteria	Ectothiorhodospira	Gammaproteobacteria	1	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
5084	Ectothiorhodospira_marina	Ectothiorhodospira marina	Bacteria	Proteobacteria	Ectothiorhodospira	Gammaproteobacteria	2	2	1	1	1	0	1	0	1	0	1	1	1	1	0	0	1	0	0
5265	Ectothiorhodospira_mobilis	Ectothiorhodospira mobilis	Bacteria	Proteobacteria	Ectothiorhodospira	Gammaproteobacteria	2	2	1	1	1	0	1	0	1	0	1	1	1	1	0	0	1	0	0
2916	Edaphobacter_aggregans_DSM_19364	Edaphobacter aggregans DSM 19364	Bacteria	Acidobacteria	Edaphobacter	Acidobacteriales	1	3	0	3	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0
1768	Elioraea_tepidiphila_DSM_17972	Elioraea tepidiphila DSM 17972	Bacteria	Proteobacteria	Elioraea	Alphaproteobacteria	1	2	2	2	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0
4235	Erythrobacter_litoralis	Erythrobacter litoralis	Bacteria	Proteobacteria	Erythrobacter	Alphaproteobacteria	1	2	2	2	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0
2745	Erythrobacter_longus	Erythrobacter longus	Bacteria	Proteobacteria	Erythrobacter	Alphaproteobacteria	1	2	2	2	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0
3336	Erythrobacter_marinus	Erythrobacter marinus	Bacteria	Proteobacteria	Erythrobacter	Alphaproteobacteria	1	2	2	2	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0
